No;Link Matkul;Name;Kode Matkul;Kategori Matkul
12378;https://sikola.unhas.ac.id/courses/LPMPP003J/index.php;BALANCE UNHAS 2023 MASTER;LPMPP003J;LPMPP
12380;https://sikola.unhas.ac.id/courses/LPMPP015/index.php;PENCEGAHAN DAN PENANGANAN KEKERASAN SEKSUAL;LPMPP015;LPMPP
12382;https://sikola.unhas.ac.id/courses/LPMPP03A4/index.php;REKONSTRUKSI RENCANA PEMBELAJARAN SEMESTER;LPMPP03A4;PBA
12383;https://sikola.unhas.ac.id/courses/LPMPP04/index.php;TESTER MATA KULIAH;LPMPP04;LPMPP
12385;https://sikola.unhas.ac.id/courses/MANAJEMENFTGERIATRI/index.php;MANAJEMEN FT GERIATRI;MANAJEMENFTGERIATRI;11202
12387;https://sikola.unhas.ac.id/courses/METODOLOGIPENELITIANPERIKANANTANGKAP/index.php;METODOLOGI PENELITIAN PERIKANAN TANGKAP;METODOLOGIPENELITIANPERIKANANTANGKAP;54246
12392;https://sikola.unhas.ac.id/courses/NIRMANA/index.php;NIRMANA;NIRMANA;D511
12393;https://sikola.unhas.ac.id/courses/OC0002/index.php;KEMAHIRAN BAHASA ARAB I (OC);OC0002;OC
12394;https://sikola.unhas.ac.id/courses/OC0003/index.php;PEMBELAJARAN BAHASA BERBANTUAN KOMPUTER (OC);OC0003;OC
12395;https://sikola.unhas.ac.id/courses/OC0004/index.php;PENULISAN BAHAN AJAR (OC);OC0004;OC
12396;https://sikola.unhas.ac.id/courses/OC001/index.php;TERJEMAHAN ARAB INDONESIA (OC);OC001;OC
12397;https://sikola.unhas.ac.id/courses/OCS2020A/index.php;OCs - KEMAHIRAN BAHASA ARAB I;OCS2020A;OCS
12398;https://sikola.unhas.ac.id/courses/PEKERTI/index.php;PEKERTI;PEKERTI;PEKERTI
12399;https://sikola.unhas.ac.id/courses/PEKERTI2020/index.php;MODUL PEKERTI - UNHAS;PEKERTI2020;LPMPP
12400;https://sikola.unhas.ac.id/courses/PEMBELAJARANBAHASABERBANTUANKOMPUTER/index.php;Lama - PEMBELAJARAN BAHASA BERBANTUAN KOMPUTER;PEMBELAJARANBAHASABERBANTUANKOMPUTER;79203
12403;https://sikola.unhas.ac.id/courses/PROSESLEGISLATIF/index.php;PROSES LEGISLATIF;PROSESLEGISLATIF;Y0
12414;https://sikola.unhas.ac.id/courses/T123/index.php;GUGUS PENJAMINAN MUTU;T123;LPMPP
12416;https://sikola.unhas.ac.id/courses/TERJEMAHANARABINDONESIA/index.php;TERJEMAHAN ARAB INDONESIA TES;TERJEMAHANARABINDONESIA;79203
12423;https://sikola.unhas.ac.id/courses/TESMK2023/index.php;tes mk2023;TESMK2023;-
12424;https://sikola.unhas.ac.id/courses/TESQWERTQWE/index.php;TESQWERTQWE tes mk;TESQWERTQWE;36201
12435;https://sikola.unhas.ac.id/courses/WORKSHOPTUGASAKHIRLABOTEORIDANSEJ/index.php;WORKSHOP TUGAS AKHIR (LABO TEORI DAN SEJARAH);WORKSHOPTUGASAKHIRLABOTEORIDANSEJ;D511
